eid,frame_idx,p_exit,prompt_tokens,tainted
2025_06_17_1750178490_S,2,0.913856,7829,N
2025_06_17_1750178490_S,3,0.346716,7896,N
2025_06_17_1750178490_S,4,0.880455,9353,N
2025_06_17_1750178490_S,5,0.475863,8083,N
2025_06_17_1750178490_S,6,0.571996,8142,N
2025_06_17_1750178490_S,7,0.924499,8212,N
2025_06_17_1750178490_S,8,0.805028,8265,N
2025_06_17_1750178490_S,9,0.916313,9048,N
2025_06_17_1750178490_S,10,0.821127,8480,N
2025_06_17_1750178490_S,11,0.779209,8523,N
2025_06_17_1750178490_S,12,0.122106,8603,N
2025_06_17_1750178490_S,13,0.330267,8681,N
2025_06_17_1750178490_S,14,0.733804,9427,N
2025_06_17_1750178490_S,15,0.649600,8864,N
2025_06_17_1750178490_S,16,0.192587,8917,N
2025_06_17_1750178490_S,17,0.586079,8996,N
2025_06_17_1750178490_S,18,0.583028,9080,N
2025_06_17_1750178490_S,19,0.426523,11242,N
2025_06_17_1750178490_S,20,0.550928,9270,N
2025_06_17_1750178490_S,21,0.902536,9337,N
2025_06_17_1750178490_S,22,0.612066,9355,N
2025_06_17_1750178490_S,23,0.953965,9355,N
2025_06_17_1750178490_S,24,0.951687,10041,N
2025_06_17_1750178490_S,25,0.997724,9364,N
2025_06_17_1750178490_S,26,0.953565,9361,N
2025_06_17_1750178490_S,27,0.934462,9373,N
2025_06_17_1750178490_S,28,0.994247,9366,N
2025_06_17_1750178490_S,29,0.736437,10061,N
2025_06_17_1750178490_S,30,0.524038,9380,N
2025_06_17_1750178490_S,31,0.422342,9349,N
2025_06_17_1750179420_S,0,0.067772,5672,N
2025_06_17_1750179420_S,1,0.006532,7814,N
2025_06_17_1750179420_S,2,0.023132,7881,N
2025_06_17_1750179420_S,3,0.109281,7964,N
2025_06_17_1750179420_S,4,0.101456,10112,N
2025_06_17_1750179420_S,5,0.022464,8145,N
2025_06_17_1750179420_S,6,0.741052,8209,N
2025_06_17_1750179420_S,7,0.372238,8289,N
2025_06_17_1750179420_S,8,0.047348,8342,N
2025_06_17_1750179420_S,9,0.870800,9095,N
2025_06_17_1750179420_S,10,0.176940,8523,N
2025_06_17_1750179420_S,11,0.087407,8589,N
2025_06_17_1750179420_S,12,0.293266,8655,N
2025_06_17_1750179420_S,13,0.950097,8711,N
2025_06_17_1750179420_S,14,0.133102,9467,N
2025_06_17_1750179420_S,15,0.255538,8890,N
2025_06_17_1750182720_S,0,0.014361,5695,N
2025_06_17_1750182720_S,1,0.025260,7868,N
2025_06_17_1750182720_S,2,0.003344,7933,N
2025_06_17_1750182720_S,3,0.236165,7993,N
2025_06_17_1750182720_S,4,0.078021,8725,N
2025_06_17_1750182720_S,5,0.065831,8167,N
2025_06_17_1750182720_S,6,0.584907,8212,N
2025_06_17_1750182720_S,7,0.537548,8286,N
2025_06_17_1750182720_S,8,0.048930,8368,N
2025_06_17_1750182720_S,9,0.147830,10527,N
2025_06_17_1750182720_S,10,0.011680,8561,N
2025_06_17_1750182720_S,11,0.030545,8615,N
2025_06_17_1750182720_S,12,0.014142,8660,N
2025_06_17_1750182720_S,13,0.193065,8733,N
2025_06_17_1750182720_S,14,0.018596,9512,N
2025_06_17_1750182720_S,15,0.048779,8935,N
2025_06_17_1750182720_S,16,0.029306,9007,N
2025_06_17_1750182720_S,17,0.535622,9059,N
2025_06_17_1750182720_S,18,0.312109,9128,N
2025_06_17_1750182720_S,19,0.010511,9889,N
2025_07_29_1753816380_S,0,0.024669,5655,N
2025_07_29_1753816380_S,1,0.041188,7800,N
2025_07_29_1753816380_S,2,0.004642,7862,N
2025_07_29_1753816380_S,3,0.009361,9313,N
2025_07_29_1753816380_S,4,0.001369,8022,N
2025_07_29_1753816380_S,5,0.529186,8082,N
2025_07_29_1753816380_S,6,0.263687,8139,N
2025_07_29_1753816380_S,7,0.111245,8203,N
2025_07_29_1753816380_S,8,0.000328,8958,N
2025_07_29_1753816380_S,9,0.068422,8389,N
2025_07_29_1753816380_S,10,0.001996,8458,N
2025_07_29_1753816380_S,11,0.000159,8546,N
2025_07_29_1753816380_S,12,0.000114,8612,N
2025_07_29_1753816380_S,13,0.012879,9354,N
2025_07_29_1753816380_S,14,0.001030,8787,N
2025_07_29_1753816380_S,15,0.003856,8866,N
2025_07_29_1753816380_S,16,0.003110,8941,N
2025_07_29_1753816380_S,17,0.000706,8994,N
2025_07_29_1753816380_S,18,0.008076,10460,N
2025_07_29_1753816380_S,19,0.005540,9174,N
2025_07_29_1753816380_S,20,0.001643,9246,N
2025_07_29_1753816380_S,21,0.001441,9315,N
2025_07_29_1753816380_S,22,0.006611,9327,N
2025_07_29_1753816380_S,23,0.010931,10027,N
2025_07_29_1753816380_S,24,0.008520,9365,N
2025_07_29_1753816380_S,25,0.006865,9356,N
2025_07_29_1753816380_S,26,0.031586,9346,N
2025_07_29_1753816380_S,27,0.004340,9370,N
2025_07_29_1753816380_S,28,0.027014,10087,N
2025_07_29_1753816380_S,29,0.010776,9395,N
2025_07_29_1753816380_S,30,0.020743,9374,N
2025_07_29_1753816380_S,31,0.007561,9384,N
2025_07_29_1753816380_S,32,0.010308,9389,N
2025_07_29_1753816380_S,33,0.090200,10793,N
2025_07_29_1753816380_S,34,0.012357,9380,N
2025_07_29_1753816380_S,35,0.009160,9366,N
2025_07_29_1753816380_S,36,0.001921,9388,N
2025_07_29_1753816380_S,37,0.001986,9397,N
2025_07_29_1753818660_S,0,0.032659,5668,N
2025_07_29_1753818660_S,1,0.011570,7823,N
2025_07_29_1753818660_S,2,0.200087,7883,N
2025_07_29_1753818660_S,3,0.002835,7962,N
2025_07_29_1753818660_S,4,0.010170,8032,N
2025_07_29_1753818660_S,5,0.202374,8763,N
2025_07_29_1753818660_S,6,0.941203,8195,N
2025_07_29_1753818660_S,7,0.011203,8256,N
2025_07_29_1753818660_S,8,0.015229,8313,N
2025_07_29_1753818660_S,9,0.860804,8395,N
2025_07_29_1753818660_S,10,0.124100,11268,N
2025_07_29_1753818660_S,11,0.033945,8571,N
2025_07_29_1753818660_S,12,0.109642,8622,N
2025_07_29_1753818660_S,13,0.026783,8680,N
2025_07_29_1753818660_S,14,0.032617,8746,N
2025_07_29_1753818660_S,15,0.574187,9504,N
2025_07_29_1753818660_S,16,0.213136,8925,N
2025_07_29_1753818660_S,17,0.714579,9008,N
2025_08_06_1754493240_L,0,0.014662,5710,N
2025_08_06_1754493240_L,1,0.123816,7874,N
2025_08_06_1754493240_L,2,0.986752,9363,N
2025_08_06_1754493240_L,3,0.033126,8069,N
2025_08_06_1754493240_L,4,0.001918,8123,N
2025_08_06_1754493240_L,5,0.007361,8200,N
2025_08_06_1754493240_L,6,0.016097,8259,N
2025_08_06_1754493240_L,7,0.047235,9021,N
2025_08_06_1754493240_L,8,0.196531,8456,N
2025_08_06_1754493240_L,9,0.213287,8524,N
2025_08_06_1754493240_L,10,0.283634,8565,N
2025_08_06_1754493240_L,11,0.025108,8644,N
2025_08_06_1754493240_L,12,0.517720,9412,N
2025_08_06_1754493240_L,13,0.191856,8819,N
2025_08_06_1754493240_L,14,0.009755,8918,N
2025_08_06_1754493240_L,15,0.013738,8987,N
2025_08_06_1754493240_L,16,0.446593,9035,N
2025_08_06_1754493240_L,17,0.050314,10508,N
2025_08_06_1754493240_L,18,0.016941,9223,N
2025_08_06_1754493240_L,19,0.014391,9290,N
2025_08_06_1754493240_L,20,0.299334,9363,N
2025_08_06_1754493240_L,21,0.085430,9421,N
2025_08_06_1754493240_L,22,0.162830,10137,N
2025_08_06_1754493240_L,23,0.029792,9440,N
2025_08_06_1754493240_L,24,0.023355,9445,N
2025_08_06_1754493240_L,25,0.019099,9447,N
2025_08_06_1754493240_L,26,0.133920,9457,N
2025_08_06_1754493240_L,27,0.217704,10134,N
2025_08_06_1754493240_L,28,0.874509,9462,N
2025_08_06_1754493240_L,29,0.825325,9463,N
2025_08_06_1754493240_L,30,0.005400,9463,N
2025_08_06_1754493240_L,31,0.010799,9466,N
2025_08_06_1754493240_L,32,0.043969,10868,N
2025_08_06_1754493240_L,33,0.016901,9470,N
2025_08_06_1754493240_L,34,0.005678,9459,N
2025_08_06_1754493240_L,35,0.005708,9464,N
2025_08_06_1754493240_L,36,0.008461,9440,N
2025_08_06_1754493240_L,37,0.007238,10161,N
2025_08_06_1754493240_L,38,0.010354,9474,N
2025_08_06_1754493240_L,39,0.011974,9457,N
2025_08_06_1754493240_L,40,0.012438,9447,N
2025_08_06_1754493240_L,41,0.002743,9426,N
2025_08_06_1754493240_L,42,0.001883,10147,N
2025_08_06_1754493240_L,43,0.024826,9447,N
2025_08_06_1754493240_L,44,0.002617,9461,N
2025_08_06_1754493240_L,45,0.752676,9441,N
2025_08_14_1755181695_L,0,0.089736,5674,N
2025_08_14_1755181695_L,1,0.006107,7847,N
2025_08_14_1755181695_L,2,0.007597,9289,N
2025_08_14_1755181695_L,3,0.002162,8021,N
2025_08_14_1755181695_L,4,0.010712,8110,N
2025_08_14_1755181695_L,5,0.006229,8155,N
2025_08_14_1755181695_L,6,0.016193,8209,N
2025_08_14_1755181695_L,7,0.025242,8983,N
2025_08_14_1755181695_L,8,0.002749,8402,N
2025_08_14_1755181695_L,9,0.002916,8466,N
2025_08_14_1755181695_L,10,0.002974,8536,N
2025_08_14_1755181695_L,11,0.001805,8587,N
2025_08_14_1755181695_L,12,0.008809,9394,N
2025_08_14_1755181695_L,13,0.006404,8788,N
2025_08_14_1755181695_L,14,0.052538,8857,N
2025_08_14_1755181695_L,15,0.004297,8917,N
2025_08_14_1755181695_L,16,0.002386,8974,N
2025_08_14_1755181695_L,17,0.006653,10453,N
2025_08_14_1755181695_L,18,0.295596,9197,N
2025_08_14_1755181695_L,19,0.005218,9275,N
2025_08_14_1755181695_L,20,0.012245,9340,N
2025_08_14_1755181695_L,21,0.008133,9376,N
2025_08_14_1755181695_L,22,0.021784,10077,N
2025_08_14_1755181695_L,23,0.132985,9405,N
2025_08_14_1755181695_L,24,0.175009,9426,N
2025_08_14_1755181695_L,25,0.004973,9417,N
2025_08_14_1755181695_L,26,0.090166,9388,N
2025_08_14_1755181695_L,27,0.066330,10085,N
2025_08_14_1755181695_L,28,0.019946,9402,N
2025_08_14_1755181695_L,29,0.078728,9402,N
2025_08_14_1755181695_L,30,0.143555,9422,N
2025_08_14_1755183465_S,0,0.024614,5665,N
2025_08_14_1755183465_S,1,0.033658,7843,N
2025_08_14_1755183465_S,2,0.032084,7904,N
2025_08_14_1755183465_S,3,0.468874,10074,N
2025_08_14_1755183465_S,4,0.221739,8058,N
2025_08_14_1755183465_S,5,0.104966,8094,N
2025_08_14_1755183465_S,6,0.034178,8171,N
2025_08_14_1755183465_S,7,0.136756,8248,N
2025_08_14_1755183465_S,8,0.991149,9017,N
2025_08_14_1755183465_S,9,0.378601,8439,N
2025_08_14_1755183465_S,10,0.094145,8513,N
2025_08_14_1755183465_S,11,0.018242,8566,N
2025_08_14_1755183465_S,12,0.004213,8637,N
2025_08_14_1755183465_S,13,0.055982,9392,N
2025_08_14_1755183465_S,14,0.069641,8841,N
2025_08_14_1755183465_S,15,0.333188,8892,N
2025_08_14_1755183465_S,16,0.022978,8958,N
2025_08_14_1755183465_S,17,0.136820,9031,N
2025_08_14_1755183465_S,18,0.424919,10501,N
2025_08_14_1755183465_S,19,0.715857,9231,N
2025_08_14_1755183465_S,20,0.188487,9271,N
2025_08_14_1755183465_S,21,0.650184,9339,N
2025_08_14_1755183465_S,22,0.936867,9344,N
2025_08_14_1755183465_S,23,0.672879,10050,N
2025_08_14_1755183465_S,24,0.621984,9380,N
2025_08_14_1755183465_S,25,0.231510,9354,N
2025_08_14_1755183465_S,26,0.047907,9372,N
2025_08_14_1755183465_S,27,0.954044,9366,N
2025_08_14_1755183465_S,28,0.159056,10077,N
2025_08_14_1755183465_S,29,0.113939,9398,N
2025_08_14_1755183465_S,30,0.229212,9399,N
2025_08_14_1755183465_S,31,0.477317,9408,N
2025_08_14_1755183465_S,32,0.602374,9405,N
2025_08_14_1755183465_S,33,0.313806,10820,N
2025_08_14_1755183465_S,34,0.171510,9414,N
2025_08_14_1755183465_S,35,0.018012,9414,N
2025_08_14_1755183465_S,36,0.687560,9405,N
2025_08_14_1755183465_S,37,0.988316,9391,N
2025_08_14_1755183465_S,38,0.845670,10113,N
2025_08_14_1755183465_S,39,0.211479,9406,N
2025_08_14_1755183465_S,40,0.151271,9408,N
2025_08_14_1755183465_S,41,0.688108,9393,N
2025_08_14_1755183465_S,42,0.042637,9415,N
2025_08_14_1755183465_S,43,0.363593,10098,N
2025_08_14_1755183465_S,44,0.183601,9418,N
2025_08_14_1755183465_S,45,0.395718,9414,N
2025_08_14_1755183465_S,46,0.083364,9408,N
2025_08_14_1755183465_S,47,0.037281,9415,N
2025_08_14_1755183465_S,48,0.152137,10802,N
2025_08_14_1755183465_S,49,0.035487,9424,N
2025_08_14_1755183465_S,50,0.061384,9441,N
2025_08_14_1755183465_S,51,0.292960,9435,N
2025_08_14_1755183465_S,52,0.010322,9423,N
2025_08_14_1755183465_S,53,0.031093,10117,N
2025_08_14_1755183840_S,0,0.030442,5680,N
2025_08_14_1755183840_S,1,0.314553,7828,N
2025_08_14_1755183840_S,2,0.058102,8589,N
2025_08_14_1755183840_S,3,0.001949,8020,N
2025_08_14_1755183840_S,4,0.705528,8084,N
2025_08_14_1755183840_S,5,0.032550,8141,N
2025_08_14_1755183840_S,6,0.008101,8193,N
2025_08_14_1755183840_S,7,0.005714,8964,N
2025_08_14_1755183840_S,8,0.004118,8403,N
2025_08_14_1755183840_S,9,0.020500,8456,N
2025_08_14_1755183840_S,10,0.015763,8516,N
2025_08_14_1755183840_S,11,0.002168,8600,N
2025_08_14_1755183840_S,12,0.687354,10069,N
2025_08_14_1755183840_S,13,0.400917,8786,N
2025_08_14_1755183840_S,14,0.002592,8826,N
2025_08_14_1755183840_S,15,0.005686,8898,N
2025_08_14_1755183840_S,16,0.859909,8973,N
2025_08_14_1755183840_S,17,0.411183,9743,N
2025_08_14_1755183840_S,18,0.010663,9163,N
2025_08_14_1755183840_S,19,0.015826,9229,N
2025_08_14_1755183840_S,20,0.003533,9306,N
2025_08_14_1755183840_S,21,0.042554,9350,N
2025_08_14_1755183840_S,22,0.060502,10060,N
2025_08_14_1755183840_S,23,0.016831,9386,N
2025_08_14_1755183840_S,24,0.034255,9396,N
2025_08_14_1755183840_S,25,0.089878,9407,N
2025_08_14_1755183840_S,26,0.046459,9409,N
2025_08_14_1755183840_S,27,0.006095,10833,N
2025_08_14_1755183840_S,28,0.375712,9412,N
2025_08_14_1755183840_S,29,0.019325,9417,N
2025_08_14_1755183840_S,30,0.066628,9403,N
2025_08_14_1755183840_S,31,0.946331,9423,N
2025_08_14_1755183840_S,32,0.024896,10116,N
2025_08_14_1755183840_S,33,0.076881,9408,N
2025_08_14_1755183840_S,34,0.029514,9417,N
2025_08_14_1755183840_S,35,0.004276,9414,N
2025_08_14_1755183840_S,36,0.008009,9416,N
2025_08_14_1755183840_S,37,0.258597,10114,N
2025_08_14_1755183840_S,38,0.007098,9428,N
2025_08_14_1755183840_S,39,0.022760,9427,N
2025_08_14_1755183840_S,40,0.004544,9436,N
2025_08_14_1755183840_S,41,0.010674,9446,N
2025_08_14_1755183840_S,42,0.116322,10814,N
2025_08_14_1755183840_S,43,0.040485,9437,N
2025_08_14_1755183840_S,44,0.011948,9468,N
2025_08_14_1755183840_S,45,0.012804,9450,N
2025_08_14_1755183840_S,46,0.002494,9431,N
2025_08_14_1755183840_S,47,0.021779,10133,N
2025_08_14_1755187770_S,0,0.038596,5668,N
2025_08_14_1755187770_S,1,0.016198,8484,N
2025_08_14_1755187770_S,2,0.002638,7929,N
2025_08_14_1755187770_S,3,0.014402,8019,N
2025_08_14_1755187770_S,4,0.017587,8073,N
2025_08_14_1755187770_S,5,0.198131,8127,N
2025_08_14_1755187770_S,6,0.205997,9591,N
2025_08_14_1755187770_S,7,0.023986,8336,N
2025_08_14_1755187770_S,8,0.066436,8410,N
2025_08_14_1755187770_S,9,0.003415,8455,N
2025_08_14_1755187770_S,10,0.011053,8510,N
2025_08_14_1755187770_S,11,0.871483,9263,N
2025_08_14_1755187770_S,12,0.277226,8709,N
2025_08_14_1755187770_S,13,0.026021,8776,N
2025_08_14_1755187770_S,14,0.120403,8841,N
2025_08_14_1755187770_S,15,0.101635,8895,N
2025_08_14_1755187770_S,16,0.669706,9649,N
2025_08_14_1755193645_S,0,0.034804,5674,N
2025_08_14_1755193645_S,1,0.050895,7809,N
2025_08_14_1755193645_S,2,0.123961,7890,N
2025_08_14_1755193645_S,3,0.002887,8607,N
2025_08_14_1755193645_S,4,0.001684,8053,N
2025_08_14_1755193645_S,5,0.005100,8114,N
2025_08_14_1755193645_S,6,0.012357,8186,N
2025_08_14_1755193645_S,7,0.019076,8262,N
2025_08_14_1755193645_S,8,0.015280,9011,N
2025_08_14_1755193645_S,9,0.109598,8429,N
2025_08_14_1755193645_S,10,0.008843,8480,N
2025_08_14_1755193645_S,11,0.004068,8537,N
2025_08_14_1755193645_S,12,0.245314,8642,N
2025_08_14_1755193645_S,13,0.562026,10810,N
2025_08_14_1755193645_S,14,0.449972,8798,N
2025_08_14_1755193645_S,15,0.016891,8860,N
2025_08_14_1755193645_S,16,0.003205,8943,N
2025_08_14_1755193645_S,17,0.014981,9000,N
2025_08_14_1755193645_S,18,0.007176,9725,N
2025_08_14_1755193645_S,19,0.011459,9189,N
2025_08_14_1755193645_S,20,0.027406,9242,N
2025_08_14_1755193645_S,21,0.030488,9321,N
2025_08_14_1755193645_S,22,0.063410,9320,N
2025_08_14_1755193645_S,23,0.016207,10021,N
2025_08_14_1755193645_S,24,0.004757,9331,N
2025_08_14_1755193645_S,25,0.070965,9319,N
2025_08_14_1755193645_S,26,0.048304,9344,N
2025_08_14_1755193645_S,27,0.081737,9347,N
2025_08_14_1755193645_S,28,0.021683,10737,N
2025_08_14_1755193645_S,29,0.014087,9371,N
2025_08_14_1755193645_S,30,0.014626,9379,N
2025_08_14_1755193645_S,31,0.022626,9391,N
2025_08_14_1755193645_S,32,0.018337,9396,N
2025_08_14_1755193645_S,33,0.034287,10080,N
2025_08_14_1755193645_S,34,0.050196,9380,N
2025_08_14_1755193645_S,35,0.008171,9368,N
2025_08_14_1755193645_S,36,0.060087,9392,N
2025_08_14_1755193645_S,37,0.025401,9407,N
2025_08_14_1755193645_S,38,0.028189,10074,N
2025_08_14_1755193645_S,39,0.910951,9409,N
2025_08_14_1755193645_S,40,0.029125,9407,N
2025_08_14_1755193645_S,41,0.012241,9408,N
2025_08_14_1755193645_S,42,0.005748,9406,N
2025_08_14_1755193645_S,43,0.163428,10797,N
2025_08_14_1755193645_S,44,0.003007,9391,N
2025_08_14_1755193645_S,45,0.010290,9404,N
2025_08_14_1755193645_S,46,0.904434,9388,N
2025_08_14_1755193645_S,47,0.963195,9384,N
2025_08_14_1755193645_S,48,0.061729,10123,N
2025_08_14_1755193645_S,49,0.060020,9422,N
2025_08_14_1755193645_S,50,0.109604,9432,N
2025_08_14_1755193645_S,51,0.035549,9424,N
2025_08_14_1755193645_S,52,0.028622,9412,N
2025_08_14_1755193645_S,53,0.019372,10088,N
2025_08_14_1755193645_S,54,0.028274,9409,N
2025_08_14_1755193645_S,55,0.008742,9402,N
2025_08_14_1755193645_S,56,0.012867,9406,N
2025_08_14_1755193645_S,57,0.840231,9385,N
2025_08_14_1755193645_S,58,0.020480,10786,N
2025_10_07_1759850880_S,0,0.033916,5728,N
2025_10_07_1759850880_S,1,0.012452,7891,N
2025_10_07_1759850880_S,2,0.001618,7960,N
2025_10_07_1759850880_S,3,0.150224,9434,N
2025_10_07_1759850880_S,4,0.086977,8141,N
2025_10_07_1759850880_S,5,0.020916,8205,N
2025_10_07_1759850880_S,6,0.025699,8273,N
2025_10_07_1759850880_S,7,0.010029,8335,N
2025_10_07_1759850880_S,8,0.788570,9100,N
2025_10_07_1759850880_S,9,0.058503,8537,N
2025_10_07_1759850880_S,10,0.313714,8614,N
2025_10_07_1759850880_S,11,0.000814,8669,N
2025_10_07_1759850880_S,12,0.137667,8754,N
2025_10_07_1759850880_S,13,0.589267,9529,N
2025_10_07_1759850880_S,14,0.746937,8943,N
2025_10_07_1759850880_S,15,0.108705,9025,N
2025_10_07_1759850880_S,16,0.012725,9070,N
2025_10_07_1759850880_S,17,0.939053,9127,N
2025_10_07_1759850880_S,18,0.650891,10621,N
2025_10_07_1759850880_S,19,0.014417,9324,N
2025_10_07_1759850880_S,20,0.022171,9389,N
2025_10_07_1759850880_S,21,0.050750,9478,N
2025_10_07_1759850880_S,22,0.052346,9464,N
2025_10_07_1759850880_S,23,0.044258,10147,N
2025_10_07_1759850880_S,24,0.030071,9460,N
2025_10_07_1759850880_S,25,0.421834,9485,N
2025_10_07_1759850880_S,26,0.584423,9491,N
2025_10_07_1759850880_S,27,0.585499,9485,N
2025_10_07_1759850880_S,28,0.308067,10173,N
2025_10_07_1759850880_S,29,0.013482,9490,N
2025_10_07_1759850880_S,30,0.029291,9503,N
2025_10_07_1759850880_S,31,0.107684,9491,N
2025_10_07_1759850880_S,32,0.013771,9479,N
2025_10_07_1759850880_S,33,NaN,12310,Y
2025_10_07_1759850880_S,34,0.023560,9496,N
2025_10_07_1759859420_S,0,0.012739,5684,N
2025_10_07_1759859420_S,1,0.004511,7865,N
2025_10_07_1759859420_S,2,0.003640,7924,N
2025_10_07_1759859420_S,3,0.003097,7990,N
2025_10_07_1759859420_S,4,0.037271,8046,N
2025_10_07_1759859420_S,5,0.008872,8802,N
2025_10_07_1759859420_S,6,0.013636,8242,N
2025_10_07_1759859420_S,7,0.150766,8307,N
2025_10_07_1759859420_S,8,0.008356,8366,N
2025_10_07_1759859420_S,9,0.758768,8431,N
2025_10_07_1759859420_S,10,0.363141,10588,N
2025_10_07_1759859420_S,11,0.003151,8647,N
2025_10_07_1759859420_S,12,0.001672,8675,N
2025_10_07_1759859420_S,13,0.005913,8754,N
2025_10_07_1759859420_S,14,0.065600,8849,N
2025_10_07_1759859420_S,15,0.819788,9619,N
2025_10_07_1759859420_S,16,0.883780,9023,N
2025_10_07_1759859420_S,17,0.087911,9097,N
2025_10_07_1759859420_S,18,0.125511,9171,N
2025_10_07_1759859420_S,19,0.065979,9224,N
2025_10_07_1759859420_S,20,0.008649,9976,N
2025_10_07_1759859420_S,21,0.008516,9400,N
2025_10_07_1759859420_S,22,0.122828,9416,N
2025_10_07_1759859420_S,23,0.012589,9422,N
2025_10_07_1759859420_S,24,0.028812,9416,N
2025_10_07_1759860725_L,0,0.006676,5693,N
2025_10_07_1759860725_L,1,0.002990,7868,N
2025_10_07_1759860725_L,2,0.002577,7913,N
2025_10_07_1759860725_L,3,0.086615,9385,N
2025_10_07_1759860725_L,4,0.011715,8082,N
2025_10_07_1759860725_L,5,0.064533,8139,N
2025_10_07_1759860725_L,6,0.109679,8201,N
2025_10_07_1759860725_L,7,0.243445,8276,N
2025_10_07_1759860725_L,8,0.137338,9033,N
2025_10_07_1759860725_L,9,0.034449,8457,N
2025_10_07_1759860725_L,10,0.000270,8514,N
2025_10_07_1759860725_L,11,0.012025,8580,N
2025_10_07_1759860725_L,12,0.000128,8629,N
2025_10_07_1759860725_L,13,0.010620,9385,N
2025_10_07_1759860725_L,14,0.008826,8802,N
2025_10_07_1759860725_L,15,0.044321,8856,N
2025_10_07_1759860725_L,16,0.085017,8933,N
2025_10_07_1759860725_L,17,0.011413,8996,N
2025_10_07_1759860725_L,18,0.253558,10479,N
2025_10_07_1759860725_L,19,0.575097,9174,N
2025_10_07_1759860725_L,20,0.803337,9240,N
2025_10_07_1759860725_L,21,0.350378,9326,N
2025_10_07_1759860725_L,22,0.034641,9343,N
2025_10_07_1759860725_L,23,0.123530,10013,N
2025_10_07_1759860725_L,24,0.171305,9322,N
2025_10_07_1759860725_L,25,0.028171,9303,N
2025_10_07_1759860725_L,26,0.485988,9296,N
2025_10_07_1759860725_L,27,0.042399,9303,N
2025_10_07_1759860725_L,28,0.059147,10045,N
2025_10_07_1759860725_L,29,0.814142,9316,N
2025_10_07_1759860725_L,30,0.844389,9331,N
2025_10_07_1759860725_L,31,0.038882,9309,N
2025_10_07_1759860725_L,32,0.143517,9318,N
2025_10_07_1759860725_L,33,0.240472,10710,N
2025_10_07_1759860725_L,34,0.416747,9325,N
2025_10_07_1759860725_L,35,0.442125,9317,N
2025_10_07_1759860725_L,36,0.171457,9327,N
2025_10_07_1759860725_L,37,0.019287,9326,N
2025_10_07_1759860725_L,38,0.055398,10012,N
2025_10_07_1759860725_L,39,0.175302,9331,N
2025_10_07_1759860725_L,40,0.006817,9324,N
2025_10_07_1759860725_L,41,0.476618,9299,N
2025_10_07_1759860725_L,42,0.296838,9326,N
2025_10_07_1759860725_L,43,0.076343,10043,N
2025_10_07_1759860725_L,44,0.182165,9339,N
2025_10_07_1759860725_L,45,0.101006,9352,N
2025_10_07_1759860725_L,46,0.268753,9360,N
2025_10_07_1759860725_L,47,0.140331,9349,N
2025_10_07_1759860725_L,48,0.026523,11452,N
2025_10_07_1759860725_L,49,0.234053,9372,N
2025_10_07_1759860725_L,50,0.076430,9388,N
2025_10_07_1759860725_L,51,0.166047,9381,N
2025_10_07_1759860725_L,52,0.964110,9362,N
2025_10_07_1759860725_L,53,0.060605,10060,N
2025_10_07_1759860725_L,54,0.535515,9368,N
2025_10_07_1759860725_L,55,0.099494,9346,N
2025_10_07_1759860725_L,56,0.179239,9353,N
2025_10_07_1759860725_L,57,0.348023,9365,N
2025_10_07_1759860725_L,58,0.172265,10051,N
2025_10_07_1759860725_L,59,0.007593,9364,N
2025_11_14_1763130975_L,0,0.019479,5770,N
2025_11_14_1763130975_L,1,0.002651,7975,N
2025_11_14_1763130975_L,2,0.002629,8030,N
2025_11_14_1763130975_L,3,0.002668,8106,N
2025_11_14_1763130975_L,4,0.011834,8874,N
2025_11_14_1763130975_L,5,0.004315,8271,N
2025_11_14_1763130975_L,6,0.011590,8346,N
2025_11_14_1763130975_L,7,0.005429,8404,N
2025_11_14_1763130975_L,8,0.003358,8498,N
2025_11_14_1763130975_L,9,0.026267,9978,N
2025_11_14_1763130975_L,10,0.000257,8670,N
2025_11_14_1763130975_L,11,0.001467,8725,N
2025_11_14_1763130975_L,12,0.003067,8806,N
2025_11_14_1763130975_L,13,0.007556,8884,N
2025_11_14_1763130975_L,14,0.026930,9678,N
2025_11_14_1763130975_L,15,0.012561,9084,N
2025_11_14_1763130975_L,16,0.475651,9178,N
2025_11_14_1763130975_L,17,0.415304,9236,N
