**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

tf,c1,c2,regime_2d,r_h1,r_h2,delta,abs_delta,sign_flip,n_h1,n_h2
5m,body,SE_low_w,FLAT_CHOPPY,-0.07684306357112954,-0.07919607672212992,-0.00235301315100038,0.00235301315100038,False,8736,9579
5m,body,hurst_w,UP_SMOOTH,0.003439389096793084,0.01910757179278771,0.015668182695994626,0.015668182695994626,False,3324,3822
5m,body,hurst_w,UP_CHOPPY,-0.01895218230814974,-0.0046819991331873536,0.014270183174962387,0.014270183174962387,False,996,2928
5m,body,hurst_w,DOWN_SMOOTH,0.003884193950506034,-0.030027447541211616,-0.03391164149171765,0.03391164149171765,False,2778,1884
5m,body,hurst_w,DOWN_CHOPPY,0.00028390976558177896,-0.009052904904827932,-0.009336814670409711,0.009336814670409711,False,1716,1272
5m,body,hurst_w,FLAT_SMOOTH,-0.0016611051082318226,0.013220138906383313,0.014881244014615136,0.014881244014615136,False,5717,4176
5m,body,hurst_w,FLAT_CHOPPY,0.0008214824334198574,0.004280541443527933,0.0034590590101080754,0.0034590590101080754,False,8736,9579
5m,body,reversion_prob_w,UP_SMOOTH,-0.0624656204918387,-0.06879898741022507,-0.006333366918386367,0.006333366918386367,False,3324,3822
5m,body,reversion_prob_w,UP_CHOPPY,-0.10286142466122322,-0.016735677902969454,0.08612574675825377,0.08612574675825377,False,996,2928
5m,body,reversion_prob_w,DOWN_SMOOTH,0.13066677025075327,0.12429140897789151,-0.006375361272861757,0.006375361272861757,False,2778,1884
5m,body,reversion_prob_w,DOWN_CHOPPY,0.07089593257133549,0.1617059826556361,0.09081005008430061,0.09081005008430061,False,1716,1272
5m,body,reversion_prob_w,FLAT_SMOOTH,0.09169825942285607,0.07260751657392146,-0.01909074284893461,0.01909074284893461,False,5709,4176
5m,body,reversion_prob_w,FLAT_CHOPPY,0.015615748448583782,0.053198062784425425,0.037582314335841645,0.037582314335841645,False,8736,9579
5m,body,swing_noise_w,UP_SMOOTH,0.16121161132492964,0.11299961581704612,-0.04821199550788352,0.04821199550788352,False,3324,3822
5m,body,swing_noise_w,UP_CHOPPY,0.021808043395890837,0.07493707473023895,0.05312903133434811,0.05312903133434811,False,996,2928
5m,body,swing_noise_w,DOWN_SMOOTH,-0.06743875448964022,-0.03735696346045529,0.03008179102918493,0.03008179102918493,False,2778,1884
5m,body,swing_noise_w,DOWN_CHOPPY,-0.04811353289503728,-0.04206977625566476,0.0060437566393725176,0.0060437566393725176,False,1716,1272
5m,body,swing_noise_w,FLAT_SMOOTH,-0.04986152359456284,0.011376418339258752,0.061237941933821594,0.061237941933821594,False,5688,4176
5m,body,swing_noise_w,FLAT_CHOPPY,-0.017084060438138222,-0.006303181814220663,0.010780878623917559,0.010780878623917559,False,8736,9579
5m,price_velocity_w,price_accel_w,UP_SMOOTH,0.2049624832892357,0.22274735027544096,0.017784866986205267,0.017784866986205267,False,3324,3822
5m,price_velocity_w,price_accel_w,UP_CHOPPY,0.2949328059657372,0.24465358877421872,-0.050279217191518455,0.050279217191518455,False,996,2928
5m,price_velocity_w,price_accel_w,DOWN_SMOOTH,0.24672100218395981,0.2283804074578628,-0.018340594726097004,0.018340594726097004,False,2778,1884
5m,price_velocity_w,price_accel_w,DOWN_CHOPPY,0.2579979898668926,0.2851702945365028,0.02717230466961018,0.02717230466961018,False,1716,1272
5m,price_velocity_w,price_accel_w,FLAT_SMOOTH,0.24818551812434647,0.2347252267129972,-0.013460291411349273,0.013460291411349273,False,5707,4176
5m,price_velocity_w,price_accel_w,FLAT_CHOPPY,0.23074992688099866,0.23470353295917676,0.003953606078178101,0.003953606078178101,False,8736,9579
5m,price_velocity_w,vol_velocity_w,UP_SMOOTH,0.14069606096992943,0.09053837701389676,-0.050157683956032664,0.050157683956032664,False,3324,3822
5m,price_velocity_w,vol_velocity_w,UP_CHOPPY,0.07120739145186115,-0.0841566867674676,-0.15536407821932874,0.15536407821932874,True,996,2928
5m,price_velocity_w,vol_velocity_w,DOWN_SMOOTH,-0.27536251711321164,-0.4367243040439193,-0.16136178693070768,0.16136178693070768,False,2778,1884
5m,price_velocity_w,vol_velocity_w,DOWN_CHOPPY,-0.140454851198049,-0.16211696880023166,-0.021662117602182646,0.021662117602182646,False,1716,1272
5m,price_velocity_w,vol_velocity_w,FLAT_SMOOTH,-0.1292082149918359,-0.023949919731519782,0.10525829526031613,0.10525829526031613,False,5708,4176
5m,price_velocity_w,vol_velocity_w,FLAT_CHOPPY,-0.08686497591315194,-0.16280767929842457,-0.07594270338527263,0.07594270338527263,False,8736,9579
5m,price_velocity_w,vol_accel_w,UP_SMOOTH,-0.021048134952914844,-0.043437338453071,-0.02238920350015616,0.02238920350015616,False,3324,3822
5m,price_velocity_w,vol_accel_w,UP_CHOPPY,-0.06094258688207491,-0.04703548553659519,0.013907101345479726,0.013907101345479726,False,996,2928
5m,price_velocity_w,vol_accel_w,DOWN_SMOOTH,0.014259556302539306,0.008305903506785636,-0.00595365279575367,0.00595365279575367,False,2778,1884
5m,price_velocity_w,vol_accel_w,DOWN_CHOPPY,0.0025596756228347312,-0.025874537484487325,-0.028434213107322057,0.028434213107322057,False,1716,1272
5m,price_velocity_w,vol_accel_w,FLAT_SMOOTH,0.0006104385617240335,0.008903559977805706,0.008293121416081673,0.008293121416081673,False,5707,4176
5m,price_velocity_w,vol_accel_w,FLAT_CHOPPY,-0.020774437064388078,-0.005676540550306031,0.015097896514082047,0.015097896514082047,False,8736,9579
5m,price_velocity_w,price_mean_w,UP_SMOOTH,-0.13915941538692864,-0.0600155060894004,0.07914390929752824,0.07914390929752824,False,3324,3822
5m,price_velocity_w,price_mean_w,UP_CHOPPY,-0.125287790423373,-0.04998606832366505,0.07530172209970797,0.07530172209970797,False,996,2928
5m,price_velocity_w,price_mean_w,DOWN_SMOOTH,0.14375720968715158,-0.03809033095503914,-0.18184754064219072,0.18184754064219072,False,2778,1884
5m,price_velocity_w,price_mean_w,DOWN_CHOPPY,0.007268315408912053,0.0015807852886001916,-0.005687530120311861,0.005687530120311861,False,1716,1272
5m,price_velocity_w,price_mean_w,FLAT_SMOOTH,0.03162036484569413,-0.03842118890927568,-0.07004155375496982,0.07004155375496982,False,5708,4176
5m,price_velocity_w,price_mean_w,FLAT_CHOPPY,0.043769436105331884,0.03008373938917724,-0.013685696716154643,0.013685696716154643,False,8736,9579
5m,price_velocity_w,price_sigma_w,UP_SMOOTH,0.7244783559292112,0.6161865042058203,-0.10829185172339084,0.10829185172339084,False,3324,3822
5m,price_velocity_w,price_sigma_w,UP_CHOPPY,0.43450529454849923,0.39569126151358164,-0.038814033034917594,0.038814033034917594,False,996,2928
5m,price_velocity_w,price_sigma_w,DOWN_SMOOTH,-0.635368854483787,-0.5576550848870255,0.07771376959676146,0.07771376959676146,False,2778,1884
5m,price_velocity_w,price_sigma_w,DOWN_CHOPPY,-0.3442727089384743,-0.4065640813059528,-0.062291372367478504,0.062291372367478504,False,1716,1272
5m,price_velocity_w,price_sigma_w,FLAT_SMOOTH,-0.3753550313221591,0.7998700538705358,1.1752250851926949,1.1752250851926949,True,5708,4176
5m,price_velocity_w,price_sigma_w,FLAT_CHOPPY,-0.16625153132061216,-0.22999410021794728,-0.06374256889733512,0.06374256889733512,False,8736,9579
5m,price_velocity_w,vol_mean_w,UP_SMOOTH,0.3252549324835338,0.3046853789623451,-0.02056955352118872,0.02056955352118872,False,3324,3822
5m,price_velocity_w,vol_mean_w,UP_CHOPPY,0.26932919401861616,0.14629050129789184,-0.12303869272072432,0.12303869272072432,False,996,2928
5m,price_velocity_w,vol_mean_w,DOWN_SMOOTH,-0.33403170824398565,-0.3657617220653398,-0.03173001382135415,0.03173001382135415,False,2778,1884
5m,price_velocity_w,vol_mean_w,DOWN_CHOPPY,-0.1427852082906645,-0.24008588958994717,-0.09730068129928268,0.09730068129928268,False,1716,1272
5m,price_velocity_w,vol_mean_w,FLAT_SMOOTH,-0.09960469229816521,-0.042386025994529584,0.057218666303635625,0.057218666303635625,False,5708,4176
5m,price_velocity_w,vol_mean_w,FLAT_CHOPPY,-0.06402704916550823,-0.11671549040933657,-0.052688441243828335,0.052688441243828335,False,8736,9579
5m,price_velocity_w,vol_sigma_w,UP_SMOOTH,0.32654689235638135,0.31946884667745834,-0.007078045678923006,0.007078045678923006,False,3324,3822
5m,price_velocity_w,vol_sigma_w,UP_CHOPPY,0.18009225843985527,0.13356888070705095,-0.04652337773280432,0.04652337773280432,False,996,2928
5m,price_velocity_w,vol_sigma_w,DOWN_SMOOTH,-0.3741472264053454,-0.4261137551423737,-0.051966528737028284,0.051966528737028284,False,2778,1884
5m,price_velocity_w,vol_sigma_w,DOWN_CHOPPY,-0.205050055085092,-0.22293464767582866,-0.01788459259073666,0.01788459259073666,False,1716,1272
5m,price_velocity_w,vol_sigma_w,FLAT_SMOOTH,-0.13414937313448624,-0.028381730345754457,0.10576764278873178,0.10576764278873178,False,5708,4176
5m,price_velocity_w,vol_sigma_w,FLAT_CHOPPY,-0.04448935725348632,-0.14017555182818375,-0.09568619457469743,0.09568619457469743,False,8736,9579
5m,price_velocity_w,vwap_w,UP_SMOOTH,-0.13364211674299992,-0.057088788173323524,0.0765533285696764,0.0765533285696764,False,3324,3822
5m,price_velocity_w,vwap_w,UP_CHOPPY,-0.12171782318129146,-0.04644230520507453,0.07527551797621693,0.07527551797621693,False,996,2928
5m,price_velocity_w,vwap_w,DOWN_SMOOTH,0.14933544379250246,-0.03506383946424197,-0.18439928325674443,0.18439928325674443,False,2778,1884
5m,price_velocity_w,vwap_w,DOWN_CHOPPY,0.011456849797996679,0.0073123927086128915,-0.0041444570893837875,0.0041444570893837875,False,1716,1272
5m,price_velocity_w,vwap_w,FLAT_SMOOTH,0.03583585172460921,-0.025015801480008325,-0.06085165320461754,0.06085165320461754,False,5708,4176
5m,price_velocity_w,vwap_w,FLAT_CHOPPY,0.04630134351836457,0.03355528072714216,-0.01274606279122241,0.01274606279122241,False,8736,9579
5m,price_velocity_w,z_se_w,UP_SMOOTH,-0.008920497722493821,0.0020305021608994552,0.010950999883393276,0.010950999883393276,False,3324,3822
5m,price_velocity_w,z_se_w,UP_CHOPPY,0.018969598464767066,-0.012755598266270467,-0.03172519673103753,0.03172519673103753,False,996,2928
5m,price_velocity_w,z_se_w,DOWN_SMOOTH,-0.0023281096152855344,-0.02015739371804306,-0.017829284102757526,0.017829284102757526,False,2778,1884
5m,price_velocity_w,z_se_w,DOWN_CHOPPY,0.008347002327731872,0.03393881842178031,0.025591816094048436,0.025591816094048436,False,1716,1272
5m,price_velocity_w,z_se_w,FLAT_SMOOTH,0.014289972867071378,0.014051364723182481,-0.00023860814388889685,0.00023860814388889685,False,5708,4176
5m,price_velocity_w,z_se_w,FLAT_CHOPPY,0.01017502378696125,0.01251555925563204,0.002340535468670791,0.002340535468670791,False,8736,9579
5m,price_velocity_w,z_high_w,UP_SMOOTH,-0.0058831691178280795,-0.008843477499366913,-0.0029603083815388335,0.0029603083815388335,False,3324,3822
5m,price_velocity_w,z_high_w,UP_CHOPPY,0.020396473153806702,-0.01963424194000106,-0.04003071509380776,0.04003071509380776,False,996,2928
5m,price_velocity_w,z_high_w,DOWN_SMOOTH,-0.004623476371636735,0.006222741517980052,0.010846217889616786,0.010846217889616786,False,2778,1884
5m,price_velocity_w,z_high_w,DOWN_CHOPPY,-0.0014507033109042871,0.03901453463782364,0.040465237948727924,0.040465237948727924,False,1716,1272
5m,price_velocity_w,z_high_w,FLAT_SMOOTH,0.012069320143731074,0.01158030343878197,-0.0004890167049491044,0.0004890167049491044,False,5708,4176
5m,price_velocity_w,z_high_w,FLAT_CHOPPY,0.004283058379734032,0.013508618298941967,0.009225559919207935,0.009225559919207935,False,8736,9579
5m,price_velocity_w,z_low_w,UP_SMOOTH,-0.006645080894549606,0.011698482698763911,0.018343563593313517,0.018343563593313517,False,3324,3822
5m,price_velocity_w,z_low_w,UP_CHOPPY,0.023464161349514547,-0.009431147442840723,-0.03289530879235527,0.03289530879235527,False,996,2928
5m,price_velocity_w,z_low_w,DOWN_SMOOTH,-0.005676649468874224,-0.026281866792306454,-0.02060521732343223,0.02060521732343223,False,2778,1884
5m,price_velocity_w,z_low_w,DOWN_CHOPPY,-0.008050963244721336,0.004484290708011784,0.012535253952733121,0.012535253952733121,False,1716,1272
5m,price_velocity_w,z_low_w,FLAT_SMOOTH,0.008546251564216184,0.007693275696219743,-0.000852975867996441,0.000852975867996441,False,5708,4176
5m,price_velocity_w,z_low_w,FLAT_CHOPPY,0.007201862907613986,0.008749163387681523,0.0015473004800675367,0.0015473004800675367,False,8736,9579
5m,price_velocity_w,SE_high_w,UP_SMOOTH,0.6537906433059936,0.5074418463448381,-0.14634879696115544,0.14634879696115544,False,3324,3822
5m,price_velocity_w,SE_high_w,UP_CHOPPY,0.3382562791511718,0.33433621481530695,-0.003920064335864837,0.003920064335864837,False,996,2928
5m,price_velocity_w,SE_high_w,DOWN_SMOOTH,-0.5054582416319688,-0.31461844046057436,0.19083980117139449,0.19083980117139449,False,2778,1884
5m,price_velocity_w,SE_high_w,DOWN_CHOPPY,-0.2338051966660515,-0.18476790702783322,0.049037289638218295,0.049037289638218295,False,1716,1272
5m,price_velocity_w,SE_high_w,FLAT_SMOOTH,-0.23349079311405332,0.80981319788473,1.0433039909987833,1.0433039909987833,True,5708,4176
5m,price_velocity_w,SE_high_w,FLAT_CHOPPY,-0.10155656182182647,-0.11219845725204537,-0.0106418954302189,0.0106418954302189,False,8736,9579
5m,price_velocity_w,SE_low_w,UP_SMOOTH,0.5963890816759798,0.4220039700790412,-0.1743851115969386,0.1743851115969386,False,3324,3822
5m,price_velocity_w,SE_low_w,UP_CHOPPY,0.28150493632852575,0.21849424293912625,-0.06301069338939949,0.06301069338939949,False,996,2928
5m,price_velocity_w,SE_low_w,DOWN_SMOOTH,-0.5557965213578064,-0.3409310105397084,0.21486551081809802,0.21486551081809802,False,2778,1884
5m,price_velocity_w,SE_low_w,DOWN_CHOPPY,-0.3181957638714405,-0.24479793219472923,0.07339783167671127,0.07339783167671127,False,1716,1272
5m,price_velocity_w,SE_low_w,FLAT_SMOOTH,-0.3803593900993764,0.7827393797116978,1.1630987698110742,1.1630987698110742,True,5708,4176
5m,price_velocity_w,SE_low_w,FLAT_CHOPPY,-0.16364073433498097,-0.24529168227491005,-0.08165094793992908,0.08165094793992908,False,8736,9579
5m,price_velocity_w,hurst_w,UP_SMOOTH,0.03757380783228567,0.0543694655755377,0.016795657743252028,0.016795657743252028,False,3324,3822
5m,price_velocity_w,hurst_w,UP_CHOPPY,-0.008003184463895209,0.007948226600812059,0.015951411064707266,0.015951411064707266,False,996,2928
5m,price_velocity_w,hurst_w,DOWN_SMOOTH,-0.0124653421738887,-0.14726185277508877,-0.13479651060120007,0.13479651060120007,False,2778,1884
5m,price_velocity_w,hurst_w,DOWN_CHOPPY,0.017791881229928613,-0.0003842732646909956,-0.01817615449461961,0.01817615449461961,False,1716,1272
5m,price_velocity_w,hurst_w,FLAT_SMOOTH,-0.009197467089069952,-0.017216044461956848,-0.008018577372886896,0.008018577372886896,False,5708,4176
5m,price_velocity_w,hurst_w,FLAT_CHOPPY,-0.011373113145283964,0.003956442612161159,0.015329555757445122,0.015329555757445122,False,8736,9579
5m,price_velocity_w,reversion_prob_w,UP_SMOOTH,-0.0017184568363922336,-0.023986030864859564,-0.02226757402846733,0.02226757402846733,False,3324,3822
5m,price_velocity_w,reversion_prob_w,UP_CHOPPY,0.023530870950955095,-0.0019326413514172897,-0.025463512302372385,0.025463512302372385,False,996,2928
5m,price_velocity_w,reversion_prob_w,DOWN_SMOOTH,0.04352504305484051,0.028256763652598972,-0.015268279402241541,0.015268279402241541,False,2778,1884
5m,price_velocity_w,reversion_prob_w,DOWN_CHOPPY,0.024169550825725902,0.06178741547831005,0.03761786465258415,0.03761786465258415,False,1716,1272
5m,price_velocity_w,reversion_prob_w,FLAT_SMOOTH,0.034815943645518495,-0.01100557661051077,-0.045821520256029265,0.045821520256029265,False,5708,4176
5m,price_velocity_w,reversion_prob_w,FLAT_CHOPPY,0.015418594717172282,0.02978339947408842,0.014364804756916138,0.014364804756916138,False,8736,9579
5m,price_velocity_w,swing_noise_w,UP_SMOOTH,0.5243141569555971,0.4285902376067539,-0.09572391934884322,0.09572391934884322,False,3324,3822
5m,price_velocity_w,swing_noise_w,UP_CHOPPY,0.20194059744026,0.2813036464925449,0.07936304905228492,0.07936304905228492,False,996,2928
5m,price_velocity_w,swing_noise_w,DOWN_SMOOTH,-0.3813917768189277,-0.2819189871171854,0.09947278970174234,0.09947278970174234,False,2778,1884
5m,price_velocity_w,swing_noise_w,DOWN_CHOPPY,-0.24430840676235918,-0.25082108679733944,-0.006512680034980262,0.006512680034980262,False,1716,1272
5m,price_velocity_w,swing_noise_w,FLAT_SMOOTH,-0.18935272974674797,0.4973295927427109,0.6866823224894588,0.6866823224894588,True,5688,4176
5m,price_velocity_w,swing_noise_w,FLAT_CHOPPY,-0.11149255652773625,-0.09592798142790171,0.01556457509983454,0.01556457509983454,False,8736,9579
5m,price_accel_w,vol_velocity_w,UP_SMOOTH,0.1053330951854289,0.18616999125957576,0.08083689607414686,0.08083689607414686,False,3324,3822
5m,price_accel_w,vol_velocity_w,UP_CHOPPY,0.20170050694111616,0.008812524411725755,-0.1928879825293904,0.1928879825293904,False,996,2928
5m,price_accel_w,vol_velocity_w,DOWN_SMOOTH,-0.20580202122699037,-0.24592545688189463,-0.040123435654904255,0.040123435654904255,False,2778,1884
5m,price_accel_w,vol_velocity_w,DOWN_CHOPPY,-0.13805128553157828,-0.10514151677830737,0.03290976875327091,0.03290976875327091,False,1716,1272
5m,price_accel_w,vol_velocity_w,FLAT_SMOOTH,-0.06743261817364173,-0.0285804205062509,0.03885219766739083,0.03885219766739083,False,5707,4176
5m,price_accel_w,vol_velocity_w,FLAT_CHOPPY,-0.005622127543093709,-0.08343657356801208,-0.07781444602491837,0.07781444602491837,False,8736,9579
5m,price_accel_w,vol_accel_w,UP_SMOOTH,0.08838864529775105,0.17044205963235443,0.08205341433460338,0.08205341433460338,False,3324,3822
5m,price_accel_w,vol_accel_w,UP_CHOPPY,0.17324008508157202,-0.08411464476917384,-0.25735472985074587,0.25735472985074587,True,996,2928
5m,price_accel_w,vol_accel_w,DOWN_SMOOTH,-0.24763959295180138,-0.3119736622741964,-0.064334069322395,0.064334069322395,False,2778,1884
5m,price_accel_w,vol_accel_w,DOWN_CHOPPY,-0.17976708950796377,-0.17248887838626425,0.007278211121699518,0.007278211121699518,False,1716,1272
5m,price_accel_w,vol_accel_w,FLAT_SMOOTH,-0.08782416536529643,-0.014156872708069906,0.07366729265722652,0.07366729265722652,False,5707,4176
5m,price_accel_w,vol_accel_w,FLAT_CHOPPY,-0.04359392165457013,-0.11494175584537931,-0.07134783419080919,0.07134783419080919,False,8736,9579
5m,price_accel_w,price_mean_w,UP_SMOOTH,-0.013003053407821517,-0.009385013315883116,0.003618040091938401,0.003618040091938401,False,3324,3822
5m,price_accel_w,price_mean_w,UP_CHOPPY,-0.020397740491317318,-0.004087550626164187,0.016310189865153132,0.016310189865153132,False,996,2928
5m,price_accel_w,price_mean_w,DOWN_SMOOTH,-0.0066603257598738174,-0.019636508345930084,-0.012976182586056265,0.012976182586056265,False,2778,1884
5m,price_accel_w,price_mean_w,DOWN_CHOPPY,-0.015651980558854486,-0.009170846790029668,0.006481133768824818,0.006481133768824818,False,1716,1272
5m,price_accel_w,price_mean_w,FLAT_SMOOTH,-0.012716989622084847,-0.01041671112342861,0.002300278498656237,0.002300278498656237,False,5707,4176
5m,price_accel_w,price_mean_w,FLAT_CHOPPY,-0.011750244220403465,-0.00841398469576683,0.003336259524636634,0.003336259524636634,False,8736,9579
5m,price_accel_w,price_sigma_w,UP_SMOOTH,0.08969813101762766,0.07939812311952947,-0.010300007898098193,0.010300007898098193,False,3324,3822
5m,price_accel_w,price_sigma_w,UP_CHOPPY,0.020925569304828914,0.05383810677245118,0.032912537467622266,0.032912537467622266,False,996,2928
5m,price_accel_w,price_sigma_w,DOWN_SMOOTH,-0.09065201387656983,-0.007660083497428088,0.08299193037914175,0.08299193037914175,False,2778,1884
5m,price_accel_w,price_sigma_w,DOWN_CHOPPY,-0.032769763810573595,-0.0029503865309546706,0.029819377279618923,0.029819377279618923,False,1716,1272
5m,price_accel_w,price_sigma_w,FLAT_SMOOTH,-0.0403425818537362,0.14799982592461208,0.1883424077783483,0.1883424077783483,False,5707,4176
